file_name,predicted_class,score
human/LowerTrailCamera_EK002618.JPG,human,0.6129547
human/LowerTrailCamera_EK002619.JPG,human,0.9953916
human/LowerTrailCamera_EK002650.JPG,human,0.99980694
human/LowerTrailCamera_EK002651.JPG,human,0.99402595
human/LowerTrailCamera_EK002652.JPG,human,0.9815346
human/LowerTrailCamera_EK002659.JPG,human,0.99995303
human/LowerTrailCamera_EK002660.JPG,human,0.9994684
human/LowerTrailCamera_EK002661.JPG,human,0.9999409
human/LowerTrailCamera_EK002677.JPG,human,0.99999976
human/LowerTrailCamera_EK002678.JPG,human,0.9999999
human/LowerTrailCamera_EK002679.JPG,human,0.9999987
human/LowerTrailCamera_EK002701.JPG,human,0.9999999
human/LowerTrailCamera_EK002702.JPG,human,0.99996614
human/LowerTrailCamera_EK002703.JPG,human,1.0
human/LowerTrailCamera_EK002749.JPG,human,0.9998611
human/LowerTrailCamera_EK002750.JPG,human,0.9999999
human/LowerTrailCamera_EK002751.JPG,human,0.9939826
human/LowerTrailCamera_EK002754.JPG,human,0.99999964
human/LowerTrailCamera_EK002821.JPG,human,0.99999905
human/LowerTrailCamera_EK002822.JPG,human,1.0
human/LowerTrailCamera_EK002823.JPG,human,0.99999785
human/LowerTrailCamera_EK002845.JPG,human,0.99999976
human/LowerTrailCamera_EK002846.JPG,human,0.99998
human/LowerTrailCamera_EK002847.JPG,human,0.9998871
human/LowerTrailCamera_EK002866.JPG,human,1.0
human/LowerTrailCamera_EK002867.JPG,human,0.99999964
human/LowerTrailCamera_EK002868.JPG,human,0.99998736
human/LowerTrailCamera_EK002902.JPG,human,0.9999957
human/LowerTrailCamera_EK002917.JPG,human,0.9999993
human/LowerTrailCamera_EK002918.JPG,human,0.99999905
human/LowerTrailCamera_EK002919.JPG,human,1.0
human/LowerTrailCamera_EK002950.JPG,human,0.9999994
human/LowerTrailCamera_EK002951.JPG,human,0.99999917
human/LowerTrailCamera_EK002952.JPG,human,0.9999957
human/LowerTrailCamera_EK002953.JPG,human,0.99998295
human/LowerTrailCamera_EK002954.JPG,human,0.999995
human/LowerTrailCamera_EK002955.JPG,human,0.99999905
human/LowerTrailCamera_EK002965.JPG,human,0.9999969
human/LowerTrailCamera_EK002966.JPG,human,0.9999993
